,Tissue,nHVG,cl,SScore,res,cl_method
4422,SIDM00414,n7000,5,0.1299107,,kmeans
4423,SIDM00414,n7000,6,0.010060025,,kmeans
4424,SIDM00414,n7000,7,0.043225184,,kmeans
4425,SIDM00414,n7000,8,0.067746885,,kmeans
4426,SIDM00414,n7000,9,0.073719166,,kmeans
4427,SIDM00414,n7000,10,-0.048998203,,kmeans
4428,SIDM00414,n7500,2,0.19500095,,kmeans
4429,SIDM00414,n7500,3,0.097785905,,kmeans
4430,SIDM00414,n7500,4,0.04672754,,kmeans
4431,SIDM00414,n7500,5,0.13299908,,kmeans
4432,SIDM00414,n7500,6,0.005586382,,kmeans
4433,SIDM00414,n7500,7,0.10522361,,kmeans
4434,SIDM00414,n7500,8,0.09443794,,kmeans
4435,SIDM00414,n7500,9,-0.040157575,,kmeans
4436,SIDM00414,n7500,10,-0.06320061,,kmeans
4437,SIDM00414,n8000,2,0.1908863,,kmeans
4438,SIDM00414,n8000,3,0.054932155,,kmeans
4439,SIDM00414,n8000,4,0.055444367,,kmeans
4440,SIDM00414,n8000,5,0.11922037,,kmeans
4441,SIDM00414,n8000,6,0.111160204,,kmeans
4442,SIDM00414,n8000,7,-0.0707796,,kmeans
4443,SIDM00414,n8000,8,-0.0369501,,kmeans
4444,SIDM00414,n8000,9,0.07876387,,kmeans
4445,SIDM00414,n8000,10,0.0955605,,kmeans
4446,SIDM00982,n2000,2,0.031340376,,kmeans
4447,SIDM00982,n2000,3,0.08312565,,kmeans
4448,SIDM00982,n2000,4,0.12362508,,kmeans
4449,SIDM00982,n2000,5,0.09978123,,kmeans
4450,SIDM00982,n2000,6,0.14393885,,kmeans
4451,SIDM00982,n2000,7,0.14043461,,kmeans
4452,SIDM00982,n2000,8,0.12797831,,kmeans
4453,SIDM00982,n2000,9,0.11264244,,kmeans
4454,SIDM00982,n2000,10,0.091077805,,kmeans
4455,SIDM00982,n2500,2,0.032928355,,kmeans
4456,SIDM00982,n2500,3,0.081527345,,kmeans
4457,SIDM00982,n2500,4,0.054350536,,kmeans
4458,SIDM00982,n2500,5,0.15868792,,kmeans
4459,SIDM00982,n2500,6,0.1447755,,kmeans
4460,SIDM00982,n2500,7,0.10343295,,kmeans
4461,SIDM00982,n2500,8,0.12065494,,kmeans
4462,SIDM00982,n2500,9,0.10607339,,kmeans
4463,SIDM00982,n2500,10,0.08712628,,kmeans
4464,SIDM00982,n3000,2,0.03188344,,kmeans
4465,SIDM00982,n3000,3,0.1674302,,kmeans
4466,SIDM00982,n3000,4,0.077349,,kmeans
4467,SIDM00982,n3000,5,0.14111711,,kmeans
4468,SIDM00982,n3000,6,0.07614152,,kmeans
4469,SIDM00982,n3000,7,0.15369739,,kmeans
4470,SIDM00982,n3000,8,0.12661096,,kmeans
4471,SIDM00982,n3000,9,0.11380909,,kmeans
4472,SIDM00982,n3000,10,0.10284167,,kmeans
4473,SIDM00982,n3500,2,0.032587722,,kmeans
4474,SIDM00982,n3500,3,0.16888672,,kmeans
4475,SIDM00982,n3500,4,0.11804392,,kmeans
4476,SIDM00982,n3500,5,0.1587842,,kmeans
4477,SIDM00982,n3500,6,0.082138255,,kmeans
4478,SIDM00982,n3500,7,0.11413993,,kmeans
4479,SIDM00982,n3500,8,0.034417138,,kmeans
4480,SIDM00982,n3500,9,0.14230646,,kmeans
4481,SIDM00982,n3500,10,0.13921453,,kmeans
4482,SIDM00982,n4000,2,0.056840662,,kmeans
4483,SIDM00982,n4000,3,0.062483285,,kmeans
4484,SIDM00982,n4000,4,0.14482233,,kmeans
4485,SIDM00982,n4000,5,0.1603037,,kmeans
4486,SIDM00982,n4000,6,0.07015566,,kmeans
4487,SIDM00982,n4000,7,0.121762514,,kmeans
4488,SIDM00982,n4000,8,0.117723815,,kmeans
4489,SIDM00982,n4000,9,0.11198941,,kmeans
4490,SIDM00982,n4000,10,0.13611826,,kmeans
4491,SIDM00982,n4500,2,0.030921191,,kmeans
4492,SIDM00982,n4500,3,0.16124064,,kmeans
4493,SIDM00982,n4500,4,0.13334861,,kmeans
4494,SIDM00982,n4500,5,0.08097485,,kmeans
4495,SIDM00982,n4500,6,-0.013453115,,kmeans
4496,SIDM00982,n4500,7,0.042274687,,kmeans
4497,SIDM00982,n4500,8,0.0814091,,kmeans
4498,SIDM00982,n4500,9,0.07026999,,kmeans
4499,SIDM00982,n4500,10,0.06922621,,kmeans
4500,SIDM00982,n5000,2,0.029546754,,kmeans
4501,SIDM00982,n5000,3,0.05912709,,kmeans
4502,SIDM00982,n5000,4,0.13722236,,kmeans
4503,SIDM00982,n5000,5,0.077365845,,kmeans
4504,SIDM00982,n5000,6,-0.0006975185,,kmeans
4505,SIDM00982,n5000,7,-0.025066562,,kmeans
4506,SIDM00982,n5000,8,0.1409517,,kmeans
4507,SIDM00982,n5000,9,0.027852288,,kmeans
4508,SIDM00982,n5000,10,0.13067006,,kmeans
4509,SIDM00982,n5500,2,0.02877322,,kmeans
4510,SIDM00982,n5500,3,0.16219522,,kmeans
4511,SIDM00982,n5500,4,0.022220112,,kmeans
4512,SIDM00982,n5500,5,-0.007074615,,kmeans
4513,SIDM00982,n5500,6,0.0796063,,kmeans
4514,SIDM00982,n5500,7,0.1290373,,kmeans
4515,SIDM00982,n5500,8,0.11087343,,kmeans
4516,SIDM00982,n5500,9,0.073649935,,kmeans
4517,SIDM00982,n5500,10,0.12603942,,kmeans
4518,SIDM00982,n6000,2,0.02819987,,kmeans
4519,SIDM00982,n6000,3,0.15876229,,kmeans
4520,SIDM00982,n6000,4,0.1366047,,kmeans
4521,SIDM00982,n6000,5,0.07891428,,kmeans
4522,SIDM00982,n6000,6,0.07716777,,kmeans
4523,SIDM00982,n6000,7,-0.015521918,,kmeans
4524,SIDM00982,n6000,8,-0.02017001,,kmeans
4525,SIDM00982,n6000,9,0.13122737,,kmeans
4526,SIDM00982,n6000,10,0.053364024,,kmeans
4527,SIDM00982,n6500,2,0.027519444,,kmeans
4528,SIDM00982,n6500,3,-0.009709659,,kmeans
4529,SIDM00982,n6500,4,0.05329036,,kmeans
4530,SIDM00982,n6500,5,0.15952699,,kmeans
4531,SIDM00982,n6500,6,-0.008677143,,kmeans
4532,SIDM00982,n6500,7,0.093225874,,kmeans
4533,SIDM00982,n6500,8,0.033658788,,kmeans
4534,SIDM00982,n6500,9,0.13967966,,kmeans
4535,SIDM00982,n6500,10,0.050373655,,kmeans
4536,SIDM00982,n7000,2,0.24745801,,kmeans
4537,SIDM00982,n7000,3,0.15539399,,kmeans
4538,SIDM00982,n7000,4,0.10575715,,kmeans
4539,SIDM00982,n7000,5,0.08714938,,kmeans
4540,SIDM00982,n7000,6,0.10286428,,kmeans
4541,SIDM00982,n7000,7,0.1314786,,kmeans
4542,SIDM00982,n7000,8,0.11229129,,kmeans
4543,SIDM00982,n7000,9,0.047763858,,kmeans
4544,SIDM00982,n7000,10,0.050206132,,kmeans
4545,SIDM00982,n7500,2,0.24394724,,kmeans
4546,SIDM00982,n7500,3,0.15872599,,kmeans
4547,SIDM00982,n7500,4,0.104814336,,kmeans
4548,SIDM00982,n7500,5,0.08467214,,kmeans
4549,SIDM00982,n7500,6,0.16137148,,kmeans
4550,SIDM00982,n7500,7,0.11428784,,kmeans
4551,SIDM00982,n7500,8,0.12135239,,kmeans
4552,SIDM00982,n7500,9,0.07201841,,kmeans
4553,SIDM00982,n7500,10,0.10460557,,kmeans
4554,SIDM00982,n8000,2,0.23329097,,kmeans
4555,SIDM00982,n8000,3,0.15277198,,kmeans
4556,SIDM00982,n8000,4,0.14620626,,kmeans
4557,SIDM00982,n8000,5,0.13996889,,kmeans
4558,SIDM00982,n8000,6,0.020867772,,kmeans
4559,SIDM00982,n8000,7,0.12484,,kmeans
4560,SIDM00982,n8000,8,0.1334011,,kmeans
4561,SIDM00982,n8000,9,0.033303067,,kmeans
4562,SIDM00982,n8000,10,0.11181407,,kmeans
4563,SIDM00795,n2000,2,0.27269614,,kmeans
4564,SIDM00795,n2000,3,0.15734652,,kmeans
4565,SIDM00795,n2000,4,0.15632525,,kmeans
4566,SIDM00795,n2000,5,0.13614675,,kmeans
4567,SIDM00795,n2000,6,0.10319438,,kmeans
4568,SIDM00795,n2000,7,0.07315219,,kmeans
4569,SIDM00795,n2000,8,0.04393291,,kmeans
4570,SIDM00795,n2000,9,0.092867315,,kmeans
4571,SIDM00795,n2000,10,0.042768914,,kmeans
4572,SIDM00795,n2500,2,0.2812293,,kmeans
4573,SIDM00795,n2500,3,0.21445602,,kmeans
4574,SIDM00795,n2500,4,0.1652015,,kmeans
4575,SIDM00795,n2500,5,0.13218231,,kmeans
4576,SIDM00795,n2500,6,0.10576917,,kmeans
4577,SIDM00795,n2500,7,0.08547341,,kmeans
4578,SIDM00795,n2500,8,0.089014314,,kmeans
4579,SIDM00795,n2500,9,0.06456657,,kmeans
4580,SIDM00795,n2500,10,0.0886888,,kmeans
4581,SIDM00795,n3000,2,0.28226453,,kmeans
4582,SIDM00795,n3000,3,0.2191696,,kmeans
4583,SIDM00795,n3000,4,0.1736954,,kmeans
4584,SIDM00795,n3000,5,0.15265144,,kmeans
4585,SIDM00795,n3000,6,0.102018625,,kmeans
4586,SIDM00795,n3000,7,0.09653431,,kmeans
4587,SIDM00795,n3000,8,0.082426995,,kmeans
4588,SIDM00795,n3000,9,0.10087462,,kmeans
4589,SIDM00795,n3000,10,0.047747593,,kmeans
4590,SIDM00795,n3500,2,0.28756154,,kmeans
4591,SIDM00795,n3500,3,0.17152998,,kmeans
4592,SIDM00795,n3500,4,0.16434695,,kmeans
4593,SIDM00795,n3500,5,0.13906787,,kmeans
4594,SIDM00795,n3500,6,0.11743942,,kmeans
4595,SIDM00795,n3500,7,0.07622056,,kmeans
4596,SIDM00795,n3500,8,0.10961664,,kmeans
4597,SIDM00795,n3500,9,0.09936854,,kmeans
4598,SIDM00795,n3500,10,0.042132117,,kmeans
4599,SIDM00795,n4000,2,0.2907519,,kmeans
4600,SIDM00795,n4000,3,0.21640936,,kmeans
4601,SIDM00795,n4000,4,0.16075534,,kmeans
4602,SIDM00795,n4000,5,0.13874109,,kmeans
4603,SIDM00795,n4000,6,0.11278926,,kmeans
4604,SIDM00795,n4000,7,0.102903605,,kmeans
4605,SIDM00795,n4000,8,0.098968945,,kmeans
4606,SIDM00795,n4000,9,0.09111097,,kmeans
4607,SIDM00795,n4000,10,0.082659386,,kmeans
4608,SIDM00795,n4500,2,0.285061,,kmeans
4609,SIDM00795,n4500,3,0.16965495,,kmeans
4610,SIDM00795,n4500,4,0.10875351,,kmeans
4611,SIDM00795,n4500,5,0.14708634,,kmeans
4612,SIDM00795,n4500,6,0.12988335,,kmeans
4613,SIDM00795,n4500,7,0.111435406,,kmeans
4614,SIDM00795,n4500,8,0.10096774,,kmeans
4615,SIDM00795,n4500,9,0.09923418,,kmeans
4616,SIDM00795,n4500,10,0.080272734,,kmeans
4617,SIDM00795,n5000,2,0.28731695,,kmeans
4618,SIDM00795,n5000,3,0.17294751,,kmeans
4619,SIDM00795,n5000,4,0.11847157,,kmeans
4620,SIDM00795,n5000,5,0.1402999,,kmeans
4621,SIDM00795,n5000,6,0.11719178,,kmeans
4622,SIDM00795,n5000,7,0.14838763,,kmeans
4623,SIDM00795,n5000,8,0.12358898,,kmeans
4624,SIDM00795,n5000,9,0.06892039,,kmeans
4625,SIDM00795,n5000,10,0.078529425,,kmeans
4626,SIDM00795,n5500,2,0.28735965,,kmeans
4627,SIDM00795,n5500,3,0.17399459,,kmeans
4628,SIDM00795,n5500,4,0.12064339,,kmeans
4629,SIDM00795,n5500,5,0.07737973,,kmeans
4630,SIDM00795,n5500,6,0.12730998,,kmeans
4631,SIDM00795,n5500,7,0.08737858,,kmeans
4632,SIDM00795,n5500,8,0.107009254,,kmeans
4633,SIDM00795,n5500,9,0.06343541,,kmeans
4634,SIDM00795,n5500,10,0.110031545,,kmeans
4635,SIDM00795,n6000,2,0.28477564,,kmeans
4636,SIDM00795,n6000,3,0.18401346,,kmeans
4637,SIDM00795,n6000,4,0.11736661,,kmeans
4638,SIDM00795,n6000,5,0.098935254,,kmeans
4639,SIDM00795,n6000,6,0.124694414,,kmeans
4640,SIDM00795,n6000,7,0.02518838,,kmeans
4641,SIDM00795,n6000,8,0.1070707,,kmeans
4642,SIDM00795,n6000,9,0.071787335,,kmeans
4643,SIDM00795,n6000,10,0.07757895,,kmeans
4644,SIDM00795,n6500,2,0.28402278,,kmeans
4645,SIDM00795,n6500,3,0.17334011,,kmeans
4646,SIDM00795,n6500,4,0.15666781,,kmeans
4647,SIDM00795,n6500,5,0.12714298,,kmeans
4648,SIDM00795,n6500,6,0.118577436,,kmeans
4649,SIDM00795,n6500,7,0.07541687,,kmeans
4650,SIDM00795,n6500,8,0.09811266,,kmeans
4651,SIDM00795,n6500,9,0.07039571,,kmeans
4652,SIDM00795,n6500,10,0.07580961,,kmeans
4653,SIDM00795,n7000,2,0.28454316,,kmeans
4654,SIDM00795,n7000,3,0.17264643,,kmeans
4655,SIDM00795,n7000,4,0.14481719,,kmeans
4656,SIDM00795,n7000,5,0.114890315,,kmeans
4657,SIDM00795,n7000,6,0.048811216,,kmeans
4658,SIDM00795,n7000,7,0.11137661,,kmeans
4659,SIDM00795,n7000,8,0.109918974,,kmeans
4660,SIDM00795,n7000,9,0.08213655,,kmeans
4661,SIDM00795,n7000,10,0.05706157,,kmeans
4662,SIDM00795,n7500,2,0.27771735,,kmeans
4663,SIDM00795,n7500,3,0.17215505,,kmeans
4664,SIDM00795,n7500,4,0.12842771,,kmeans
4665,SIDM00795,n7500,5,0.1399321,,kmeans
4666,SIDM00795,n7500,6,0.12278054,,kmeans
4667,SIDM00795,n7500,7,0.10260717,,kmeans
4668,SIDM00795,n7500,8,0.10466657,,kmeans
4669,SIDM00795,n7500,9,0.0656527,,kmeans
4670,SIDM00795,n7500,10,0.041143198,,kmeans
4671,SIDM00795,n8000,2,0.28354257,,kmeans
4672,SIDM00795,n8000,3,0.16150716,,kmeans
4673,SIDM00795,n8000,4,0.12123458,,kmeans
4674,SIDM00795,n8000,5,0.14569584,,kmeans
4675,SIDM00795,n8000,6,0.089216754,,kmeans
4676,SIDM00795,n8000,7,0.074265845,,kmeans
4677,SIDM00795,n8000,8,0.05490505,,kmeans
4678,SIDM00795,n8000,9,0.08781157,,kmeans
4679,SIDM00795,n8000,10,0.067424,,kmeans
4680,SIDM00887,n2000,2,0.033130735,,kmeans
4681,SIDM00887,n2000,3,-0.037448317,,kmeans
4682,SIDM00887,n2000,4,-0.101111576,,kmeans
4683,SIDM00887,n2000,5,0.09762023,,kmeans
4684,SIDM00887,n2000,6,-0.12871444,,kmeans
4685,SIDM00887,n2000,7,0.026745921,,kmeans
4686,SIDM00887,n2000,8,0.012213622,,kmeans
4687,SIDM00887,n2000,9,-0.18414955,,kmeans
4688,SIDM00887,n2000,10,0.055734247,,kmeans
4689,SIDM00887,n2500,2,0.029437812,,kmeans
4690,SIDM00887,n2500,3,-0.04255794,,kmeans
4691,SIDM00887,n2500,4,-0.097455904,,kmeans
4692,SIDM00887,n2500,5,-0.11331551,,kmeans
4693,SIDM00887,n2500,6,-0.1354851,,kmeans
4694,SIDM00887,n2500,7,0.035650298,,kmeans
4695,SIDM00887,n2500,8,0.0031134048,,kmeans
4696,SIDM00887,n2500,9,-0.18006417,,kmeans
4697,SIDM00887,n2500,10,-0.0064605973,,kmeans
4698,SIDM00887,n3000,2,0.023613526,,kmeans
4699,SIDM00887,n3000,3,-0.04033531,,kmeans
4700,SIDM00887,n3000,4,0.1121166,,kmeans
4701,SIDM00887,n3000,5,0.04080157,,kmeans
4702,SIDM00887,n3000,6,-0.13894045,,kmeans
4703,SIDM00887,n3000,7,0.034339864,,kmeans
4704,SIDM00887,n3000,8,-0.17160806,,kmeans
4705,SIDM00887,n3000,9,-0.0075485306,,kmeans
4706,SIDM00887,n3000,10,-0.20151468,,kmeans
4707,SIDM00887,n3500,2,0.014167318,,kmeans
4708,SIDM00887,n3500,3,-0.045683663,,kmeans
4709,SIDM00887,n3500,4,0.100720145,,kmeans
4710,SIDM00887,n3500,5,0.07103745,,kmeans
4711,SIDM00887,n3500,6,0.03491521,,kmeans
4712,SIDM00887,n3500,7,-0.16333443,,kmeans
4713,SIDM00887,n3500,8,-0.01384782,,kmeans
4714,SIDM00887,n3500,9,-0.022551674,,kmeans
4715,SIDM00887,n3500,10,-0.21108393,,kmeans
4716,SIDM00887,n4000,2,0.021213798,,kmeans
4717,SIDM00887,n4000,3,-0.05411399,,kmeans
4718,SIDM00887,n4000,4,0.09753056,,kmeans
4719,SIDM00887,n4000,5,-0.1086788,,kmeans
4720,SIDM00887,n4000,6,0.026671506,,kmeans
4721,SIDM00887,n4000,7,-0.16589506,,kmeans
4722,SIDM00887,n4000,8,-0.0010664314,,kmeans
4723,SIDM00887,n4000,9,-0.01486122,,kmeans
4724,SIDM00887,n4000,10,-0.025533956,,kmeans
4725,SIDM00887,n4500,2,0.008599971,,kmeans
4726,SIDM00887,n4500,3,-0.056487203,,kmeans
4727,SIDM00887,n4500,4,0.08224217,,kmeans
4728,SIDM00887,n4500,5,-0.10490439,,kmeans
4729,SIDM00887,n4500,6,-0.14884919,,kmeans
4730,SIDM00887,n4500,7,-0.029599313,,kmeans
4731,SIDM00887,n4500,8,0.00057760824,,kmeans
4732,SIDM00887,n4500,9,-0.014583079,,kmeans
4733,SIDM00887,n4500,10,-0.041172218,,kmeans
4734,SIDM00887,n5000,2,0.017057462,,kmeans
4735,SIDM00887,n5000,3,0.14891845,,kmeans
4736,SIDM00887,n5000,4,0.06171458,,kmeans
4737,SIDM00887,n5000,5,0.005678884,,kmeans
4738,SIDM00887,n5000,6,0.036796138,,kmeans
4739,SIDM00887,n5000,7,-0.035832196,,kmeans
4740,SIDM00887,n5000,8,-0.01719281,,kmeans
4741,SIDM00887,n5000,9,-0.19597445,,kmeans
4742,SIDM00887,n5000,10,-0.03754314,,kmeans
4743,SIDM00887,n5500,2,-0.0017389316,,kmeans
4744,SIDM00887,n5500,3,-0.055605937,,kmeans
4745,SIDM00887,n5500,4,0.08653757,,kmeans
4746,SIDM00887,n5500,5,-0.14178088,,kmeans
4747,SIDM00887,n5500,6,-0.14488849,,kmeans
4748,SIDM00887,n5500,7,0.0026302158,,kmeans
4749,SIDM00887,n5500,8,-0.18157072,,kmeans
4750,SIDM00887,n5500,9,-0.19426143,,kmeans
4751,SIDM00887,n5500,10,-0.042162884,,kmeans
4752,SIDM00887,n6000,2,-0.0013975172,,kmeans
4753,SIDM00887,n6000,3,0.14907952,,kmeans
4754,SIDM00887,n6000,4,0.08798672,,kmeans
4755,SIDM00887,n6000,5,0.03665398,,kmeans
4756,SIDM00887,n6000,6,0.03016576,,kmeans
4757,SIDM00887,n6000,7,0.0015263291,,kmeans
4758,SIDM00887,n6000,8,-0.019959891,,kmeans
4759,SIDM00887,n6000,9,-0.02617923,,kmeans
4760,SIDM00887,n6000,10,-0.07537446,,kmeans
4761,SIDM00887,n6500,2,0.0019258906,,kmeans
4762,SIDM00887,n6500,3,-0.07102424,,kmeans
4763,SIDM00887,n6500,4,0.08996907,,kmeans
4764,SIDM00887,n6500,5,0.051242232,,kmeans
4765,SIDM00887,n6500,6,-0.13670821,,kmeans
4766,SIDM00887,n6500,7,-0.013760668,,kmeans
4767,SIDM00887,n6500,8,-0.019407406,,kmeans
4768,SIDM00887,n6500,9,-0.18567708,,kmeans
4769,SIDM00887,n6500,10,-0.04753835,,kmeans
4770,SIDM00887,n7000,2,0.24394776,,kmeans
4771,SIDM00887,n7000,3,-0.06883211,,kmeans
4772,SIDM00887,n7000,4,0.092022605,,kmeans
4773,SIDM00887,n7000,5,0.044635147,,kmeans
4774,SIDM00887,n7000,6,0.022187853,,kmeans
4775,SIDM00887,n7000,7,-0.007288921,,kmeans
4776,SIDM00887,n7000,8,-0.01278634,,kmeans
4777,SIDM00887,n7000,9,-0.18654291,,kmeans
4778,SIDM00887,n7000,10,-0.2639008,,kmeans
4779,SIDM00887,n7500,2,0.0009851326,,kmeans
4780,SIDM00887,n7500,3,-0.06876074,,kmeans
4781,SIDM00887,n7500,4,0.0940746,,kmeans
4782,SIDM00887,n7500,5,0.028898394,,kmeans
4783,SIDM00887,n7500,6,-0.15474515,,kmeans
4784,SIDM00887,n7500,7,-0.0147861615,,kmeans
4785,SIDM00887,n7500,8,-0.022632735,,kmeans
4786,SIDM00887,n7500,9,-0.03269258,,kmeans
4787,SIDM00887,n7500,10,-0.20233242,,kmeans
4788,SIDM00887,n8000,2,-0.0013156825,,kmeans
4789,SIDM00887,n8000,3,0.12552407,,kmeans
4790,SIDM00887,n8000,4,0.08955593,,kmeans
4791,SIDM00887,n8000,5,0.028875392,,kmeans
4792,SIDM00887,n8000,6,-0.008472252,,kmeans
4793,SIDM00887,n8000,7,-0.159461,,kmeans
4794,SIDM00887,n8000,8,-0.050263386,,kmeans
4795,SIDM00887,n8000,9,-0.0453789,,kmeans
4796,SIDM00887,n8000,10,-0.05794637,,kmeans
4797,SIDM00828,n2000,2,0.21028464,,kmeans
4798,SIDM00828,n2000,3,0.1632726,,kmeans
4799,SIDM00828,n2000,4,0.114850685,,kmeans
4800,SIDM00828,n2000,5,0.07752811,,kmeans
4801,SIDM00828,n2000,6,0.08959946,,kmeans
4802,SIDM00828,n2000,7,0.042882424,,kmeans
4803,SIDM00828,n2000,8,0.09636805,,kmeans
4804,SIDM00828,n2000,9,0.041107688,,kmeans
4805,SIDM00828,n2000,10,0.05860603,,kmeans
4806,SIDM00828,n2500,2,0.21304066,,kmeans
4807,SIDM00828,n2500,3,0.15832742,,kmeans
4808,SIDM00828,n2500,4,0.12738194,,kmeans
4809,SIDM00828,n2500,5,0.12617396,,kmeans
4810,SIDM00828,n2500,6,0.048570897,,kmeans
4811,SIDM00828,n2500,7,0.074549034,,kmeans
4812,SIDM00828,n2500,8,0.09380689,,kmeans
4813,SIDM00828,n2500,9,0.051955447,,kmeans
4814,SIDM00828,n2500,10,0.043443535,,kmeans
4815,SIDM00828,n3000,2,0.21220104,,kmeans
4816,SIDM00828,n3000,3,0.17501584,,kmeans
4817,SIDM00828,n3000,4,0.11593593,,kmeans
4818,SIDM00828,n3000,5,0.10346316,,kmeans
4819,SIDM00828,n3000,6,0.054642968,,kmeans
4820,SIDM00828,n3000,7,0.07295027,,kmeans
4821,SIDM00828,n3000,8,0.073658675,,kmeans
4822,SIDM00828,n3000,9,0.045445085,,kmeans
4823,SIDM00828,n3000,10,0.062372725,,kmeans
4824,SIDM00828,n3500,2,0.21782438,,kmeans
4825,SIDM00828,n3500,3,0.1672859,,kmeans
4826,SIDM00828,n3500,4,0.13119867,,kmeans
4827,SIDM00828,n3500,5,0.1335068,,kmeans
4828,SIDM00828,n3500,6,0.111135386,,kmeans
4829,SIDM00828,n3500,7,0.07911131,,kmeans
4830,SIDM00828,n3500,8,0.08242434,,kmeans
4831,SIDM00828,n3500,9,0.050434522,,kmeans
4832,SIDM00828,n3500,10,0.050406188,,kmeans
4833,SIDM00828,n4000,2,0.209151,,kmeans
4834,SIDM00828,n4000,3,0.1769466,,kmeans
4835,SIDM00828,n4000,4,0.13309753,,kmeans
4836,SIDM00828,n4000,5,0.14305723,,kmeans
4837,SIDM00828,n4000,6,0.0696472,,kmeans
4838,SIDM00828,n4000,7,0.07782056,,kmeans
4839,SIDM00828,n4000,8,0.09789151,,kmeans
4840,SIDM00828,n4000,9,0.048758905,,kmeans
4841,SIDM00828,n4000,10,0.042115983,,kmeans
4842,SIDM00828,n4500,2,0.22168434,,kmeans
4843,SIDM00828,n4500,3,0.17279185,,kmeans
4844,SIDM00828,n4500,4,0.12945832,,kmeans
4845,SIDM00828,n4500,5,0.14234196,,kmeans
4846,SIDM00828,n4500,6,0.062021572,,kmeans
4847,SIDM00828,n4500,7,0.025677925,,kmeans
4848,SIDM00828,n4500,8,0.08643004,,kmeans
4849,SIDM00828,n4500,9,0.0699399,,kmeans
4850,SIDM00828,n4500,10,0.0592722,,kmeans
4851,SIDM00828,n5000,2,0.21295823,,kmeans
4852,SIDM00828,n5000,3,0.1690594,,kmeans
4853,SIDM00828,n5000,4,0.10167596,,kmeans
4854,SIDM00828,n5000,5,0.0695767,,kmeans
4855,SIDM00828,n5000,6,0.039213836,,kmeans
4856,SIDM00828,n5000,7,0.031828728,,kmeans
4857,SIDM00828,n5000,8,0.08364337,,kmeans
4858,SIDM00828,n5000,9,0.10099428,,kmeans
4859,SIDM00828,n5000,10,0.059516653,,kmeans
4860,SIDM00828,n5500,2,0.21666402,,kmeans
4861,SIDM00828,n5500,3,0.16948141,,kmeans
4862,SIDM00828,n5500,4,0.11377574,,kmeans
4863,SIDM00828,n5500,5,0.07722674,,kmeans
4864,SIDM00828,n5500,6,0.12321413,,kmeans
4865,SIDM00828,n5500,7,0.016728552,,kmeans
4866,SIDM00828,n5500,8,0.09385755,,kmeans
4867,SIDM00828,n5500,9,0.010701497,,kmeans
4868,SIDM00828,n5500,10,-0.013586096,,kmeans
4869,SIDM00828,n6000,2,0.2167351,,kmeans
4870,SIDM00828,n6000,3,0.16963346,,kmeans
4871,SIDM00828,n6000,4,0.09420894,,kmeans
4872,SIDM00828,n6000,5,0.13658294,,kmeans
4873,SIDM00828,n6000,6,0.05618511,,kmeans
4874,SIDM00828,n6000,7,0.026599543,,kmeans
4875,SIDM00828,n6000,8,0.022004152,,kmeans
4876,SIDM00828,n6000,9,-0.010551643,,kmeans
4877,SIDM00828,n6000,10,0.06149365,,kmeans
4878,SIDM00828,n6500,2,0.21679245,,kmeans
4879,SIDM00828,n6500,3,0.17212607,,kmeans
4880,SIDM00828,n6500,4,0.11530521,,kmeans
4881,SIDM00828,n6500,5,0.065305784,,kmeans
4882,SIDM00828,n6500,6,0.05762971,,kmeans
4883,SIDM00828,n6500,7,0.083537206,,kmeans
4884,SIDM00828,n6500,8,0.09502526,,kmeans
4885,SIDM00828,n6500,9,0.054090694,,kmeans
4886,SIDM00828,n6500,10,0.06967325,,kmeans
4887,SIDM00828,n7000,2,0.20052771,,kmeans
4888,SIDM00828,n7000,3,0.18442787,,kmeans
4889,SIDM00828,n7000,4,0.1140425,,kmeans
4890,SIDM00828,n7000,5,0.13139886,,kmeans
4891,SIDM00828,n7000,6,0.043877475,,kmeans
4892,SIDM00828,n7000,7,0.07733505,,kmeans
4893,SIDM00828,n7000,8,0.04532541,,kmeans
4894,SIDM00828,n7000,9,0.035929676,,kmeans
4895,SIDM00828,n7000,10,0.047500577,,kmeans
4896,SIDM00828,n7500,2,0.20071228,,kmeans
4897,SIDM00828,n7500,3,0.18190229,,kmeans
4898,SIDM00828,n7500,4,0.121184826,,kmeans
4899,SIDM00828,n7500,5,0.074281834,,kmeans
4900,SIDM00828,n7500,6,0.109324306,,kmeans
4901,SIDM00828,n7500,7,0.08493648,,kmeans
4902,SIDM00828,n7500,8,0.058061436,,kmeans
4903,SIDM00828,n7500,9,0.06585908,,kmeans
4904,SIDM00828,n7500,10,0.023508385,,kmeans
4905,SIDM00828,n8000,2,0.19597097,,kmeans
4906,SIDM00828,n8000,3,0.17180067,,kmeans
4907,SIDM00828,n8000,4,0.11397983,,kmeans
4908,SIDM00828,n8000,5,0.12081155,,kmeans
4909,SIDM00828,n8000,6,0.10846367,,kmeans
4910,SIDM00828,n8000,7,0.08901967,,kmeans
4911,SIDM00828,n8000,8,0.09090702,,kmeans
4912,SIDM00828,n8000,9,0.043214325,,kmeans
4913,SIDM00828,n8000,10,0.025705315,,kmeans
4914,SIDM00797,n2000,2,0.2166255,,kmeans
4915,SIDM00797,n2000,3,0.23747556,,kmeans
4916,SIDM00797,n2000,4,0.1837371,,kmeans
